ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-03-01,7434621.3005026085,-40926850.5083176,34141138.34722564,7434621.3005026085,7434621.3005026085,-11527441.209274203,-11527441.209274203,-11527441.209274203,-11527441.209274203,-11527441.209274203,-11527441.209274203,0.0,0.0,0.0,-4092819.908771594
2014-04-01,7447075.868129144,-18858252.112035584,64882519.03952747,7447075.868129144,7447075.868129144,17529472.247131534,17529472.247131534,17529472.247131534,17529472.247131534,17529472.247131534,17529472.247131534,0.0,0.0,0.0,24976548.11526068
2014-05-01,7459128.675509664,-21223365.145478543,62051066.203246035,7459128.675509664,7459128.675509664,15037028.934608279,15037028.934608279,15037028.934608279,15037028.934608279,15037028.934608279,15037028.934608279,0.0,0.0,0.0,22496157.610117942
2014-06-01,7471583.243092202,-27330469.731462196,56635591.39486736,7471583.243092202,7471583.243092202,6210774.727172433,6210774.727172433,6210774.727172433,6210774.727172433,6210774.727172433,6210774.727172433,0.0,0.0,0.0,13682357.970264636
2014-07-01,7483636.05043014,-19671247.108293813,62803527.532564454,7483636.05043014,7483636.05043014,14485045.188025406,14485045.188025406,14485045.188025406,14485045.188025406,14485045.188025406,14485045.188025406,0.0,0.0,0.0,21968681.238455545
2014-08-01,7496090.612599031,-31738719.311833758,52141590.55227402,7496090.612599031,7496090.612599031,3836250.3297569132,3836250.3297569132,3836250.3297569132,3836250.3297569132,3836250.3297569132,3836250.3297569132,0.0,0.0,0.0,11332340.942355944
2014-09-01,7508545.174767923,-36069418.48636404,46522501.29364161,7508545.174767923,7508545.174767923,-2222951.50420308,-2222951.50420308,-2222951.50420308,-2222951.50420308,-2222951.50420308,-2222951.50420308,0.0,0.0,0.0,5285593.670564842
2014-10-01,7520597.974048122,-18085360.854904205,67405249.08614512,7520597.974048122,7520597.974048122,13615277.40516844,13615277.40516844,13615277.40516844,13615277.40516844,13615277.40516844,13615277.40516844,0.0,0.0,0.0,21135875.379216563
2014-11-01,7533052.533304328,-19427401.54221878,61660279.058628075,7533052.533304328,7533052.533304328,14934627.912770826,14934627.912770826,14934627.912770826,14934627.912770826,14934627.912770826,14934627.912770826,0.0,0.0,0.0,22467680.446075156
2014-12-01,7545105.335145443,-7095663.721832301,78165328.74127921,7545105.335145443,7545105.335145443,29953607.825174097,29953607.825174097,29953607.825174097,29953607.825174097,29953607.825174097,29953607.825174097,0.0,0.0,0.0,37498713.16031954
2015-01-01,7557559.897047928,-47260119.58416452,36986155.631680824,7557559.897047928,7557559.897047928,-12098455.45355239,-12098455.45355239,-12098455.45355239,-12098455.45355239,-12098455.45355239,-12098455.45355239,0.0,0.0,0.0,-4540895.556504462
2015-02-01,7570014.458950412,-43468728.673913985,40091724.06913597,7570014.458950412,7570014.458950412,-9596092.80624599,-9596092.80624599,-9596092.80624599,-9596092.80624599,-9596092.80624599,-9596092.80624599,0.0,0.0,0.0,-2026078.3472955776
2015-03-01,7581263.739153735,-53446910.808829434,31647178.369824808,7581263.739153735,7581263.739153735,-16844089.859200697,-16844089.859200697,-16844089.859200697,-16844089.859200697,-16844089.859200697,-16844089.859200697,0.0,0.0,0.0,-9262826.120046962
2015-04-01,7593718.299378841,-5240557.772118993,80234128.35575627,7593718.299378841,7593718.299378841,28908238.075358734,28908238.075358734,28908238.075358734,28908238.075358734,28908238.075358734,28908238.075358734,0.0,0.0,0.0,36501956.374737576
2015-05-01,7605770.888907052,-12978457.956858512,70218543.91185926,7605770.888907052,7605770.888907052,21718312.84298141,21718312.84298141,21718312.84298141,21718312.84298141,21718312.84298141,21718312.84298141,0.0,0.0,0.0,29324083.73188846
2015-06-01,7618225.231419536,-32776412.089526296,50970061.07909872,7618225.231419536,7618225.231419536,1318306.1504455549,1318306.1504455549,1318306.1504455549,1318306.1504455549,1318306.1504455549,1318306.1504455549,0.0,0.0,0.0,8936531.381865092
2015-07-01,7630275.653311328,-21473749.41967615,65295595.67204303,7630275.653311328,7630275.653311328,15069652.349692259,15069652.349692259,15069652.349692259,15069652.349692259,15069652.349692259,15069652.349692259,0.0,0.0,0.0,22699928.003003586
2015-08-01,7642727.755932845,-35360516.90866927,51733006.85379776,7642727.755932845,7642727.755932845,-411284.56103146175,-411284.56103146175,-411284.56103146175,-411284.56103146175,-411284.56103146175,-411284.56103146175,0.0,0.0,0.0,7231443.1949013835
2015-09-01,7655179.851499983,-43079852.986598276,40249016.57216858,7655179.851499983,7655179.851499983,-11053526.337012077,-11053526.337012077,-11053526.337012077,-11053526.337012077,-11053526.337012077,-11053526.337012077,0.0,0.0,0.0,-3398346.4855120936
2015-10-01,7667230.266564955,-16094560.731862875,63189632.08514227,7667230.266564955,7667230.266564955,18062081.375184473,18062081.375184473,18062081.375184473,18062081.375184473,18062081.375184473,18062081.375184473,0.0,0.0,0.0,25729311.641749427
2015-11-01,7679629.750789716,-17679816.029126395,70727723.97177203,7679629.750789716,7679629.750789716,18659331.424305294,18659331.424305294,18659331.424305294,18659331.424305294,18659331.424305294,18659331.424305294,0.0,0.0,0.0,26338961.17509501
