ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2007-08-01,0.136441,-0.02618455759186035,0.3934226686799416,0.136441,0.136441,0.04592917640295342,0.04592917640295342,0.04592917640295342,0.04592917640295342,0.04592917640295342,0.04592917640295342,0.0,0.0,0.0,0.18237017640295344
2007-09-01,0.1372933577294686,-0.09636835426692913,0.2945024436628741,0.1372933577294686,0.1372933577294686,-0.04324762565744723,-0.04324762565744723,-0.04324762565744723,-0.04324762565744723,-0.04324762565744723,-0.04324762565744723,0.0,0.0,0.0,0.09404573207202137
2008-03-01,0.14229752246376812,-0.10417358898625696,0.3153982937726602,0.14229752246376812,0.14229752246376812,-0.042816433933351404,-0.042816433933351404,-0.042816433933351404,-0.042816433933351404,-0.042816433933351404,-0.042816433933351404,0.0,0.0,0.0,0.0994810885304167
2008-04-01,0.1431498801932367,0.022474527505884728,0.41400366866607663,0.1431498801932367,0.1431498801932367,0.0776461051081128,0.0776461051081128,0.0776461051081128,0.0776461051081128,0.0776461051081128,0.0776461051081128,0.0,0.0,0.0,0.22079598530134953
2008-08-01,0.14650432028985508,-0.011538397770009189,0.39955747431990324,0.14650432028985508,0.14650432028985508,0.05759949404441381,0.05759949404441381,0.05759949404441381,0.05759949404441381,0.05759949404441381,0.05759949404441381,0.0,0.0,0.0,0.20410381433426888
2008-11-01,0.14903389804218306,-0.06847596831057014,0.3487087001152098,0.14903389804218306,0.14903389804218306,-0.014704300269045035,-0.014704300269045035,-0.014704300269045035,-0.014704300269045035,-0.014704300269045035,-0.014704300269045035,0.0,0.0,0.0,0.13432959777313802
2008-12-01,0.1498587603527248,-0.11578141831983933,0.2989036653233529,0.1498587603527248,0.1498587603527248,-0.04553244439135194,-0.04553244439135194,-0.04553244439135194,-0.04553244439135194,-0.04553244439135194,-0.04553244439135194,0.0,0.0,0.0,0.10432631596137286
2009-01-01,0.15071111807361795,-0.012809650197585648,0.37138479810485747,0.15071111807361795,0.15071111807361795,0.02886638523739029,0.02886638523739029,0.02886638523739029,0.02886638523739029,0.02886638523739029,0.02886638523739029,0.0,0.0,0.0,0.17957750331100825
2009-04-01,0.15318570500524317,0.014700494245947573,0.42941910680035894,0.15318570500524317,0.15318570500524317,0.0757936604489423,0.0757936604489423,0.0757936604489423,0.0757936604489423,0.0757936604489423,0.0757936604489423,0.0,0.0,0.0,0.22897936545418546
2009-05-01,0.15401056731959703,-0.05815561527492982,0.36741676337433116,0.15401056731959703,0.15401056731959703,-0.004616256927433282,-0.004616256927433282,-0.004616256927433282,-0.004616256927433282,-0.004616256927433282,-0.004616256927433282,0.0,0.0,0.0,0.14939431039216375
2009-06-01,0.15486292504442936,-0.10412273055401103,0.3048441797286941,0.15486292504442936,0.15486292504442936,-0.059532815936076545,-0.059532815936076545,-0.059532815936076545,-0.059532815936076545,-0.059532815936076545,-0.059532815936076545,0.0,0.0,0.0,0.09533010910835282
2009-07-01,0.15568778735878325,-0.07864378710739299,0.3311755538143509,0.15568778735878325,0.15568778735878325,-0.028551364096899796,-0.028551364096899796,-0.028551364096899796,-0.028551364096899796,-0.028551364096899796,-0.028551364096899796,0.0,0.0,0.0,0.12713642326188346
2009-08-01,0.1565401450859541,-0.00491011749952874,0.41858503386137186,0.1565401450859541,0.1565401450859541,0.053764158097888086,0.053764158097888086,0.053764158097888086,0.053764158097888086,0.053764158097888086,0.053764158097888086,0.0,0.0,0.0,0.2103043031838422
2009-10-01,0.15821736512974194,0.04375676436474696,0.4691584992410962,0.15821736512974194,0.15821736512974194,0.09458338371916598,0.09458338371916598,0.09458338371916598,0.09458338371916598,0.09458338371916598,0.09458338371916598,0.0,0.0,0.0,0.2528007488489079
2009-11-01,0.15906972285691282,-0.06792826208586918,0.35722512327132816,0.15906972285691282,0.15906972285691282,-0.015932056915645684,-0.015932056915645684,-0.015932056915645684,-0.015932056915645684,-0.015932056915645684,-0.015932056915645684,0.0,0.0,0.0,0.14313766594126714
2009-12-01,0.15989458517352978,-0.08262505753027594,0.3265757983202044,0.15989458517352978,0.15989458517352978,-0.044669084677997246,-0.044669084677997246,-0.044669084677997246,-0.044669084677997246,-0.044669084677997246,-0.044669084677997246,0.0,0.0,0.0,0.11522550049553254
2010-01-01,0.16074694275547088,-0.01872085336495701,0.4013005254507149,0.16074694275547088,0.16074694275547088,0.02884058000000244,0.02884058000000244,0.02884058000000244,0.02884058000000244,0.02884058000000244,0.02884058000000244,0.0,0.0,0.0,0.18958752275547333
2010-02-01,0.161599300337412,-0.046081682404272815,0.3793102335224106,0.161599300337412,0.161599300337412,0.002889565352539168,0.002889565352539168,0.002889565352539168,0.002889565352539168,0.002889565352539168,0.002889565352539168,0.0,0.0,0.0,0.16448886568995116
2010-03-01,0.16236917170174592,-0.08591926017739698,0.3358255133625989,0.16236917170174592,0.16236917170174592,-0.03902545982315612,-0.03902545982315612,-0.03902545982315612,-0.03902545982315612,-0.03902545982315612,-0.03902545982315612,0.0,0.0,0.0,0.1233437118785898
2010-04-01,0.16322152928368702,0.020784596937656538,0.441989098624068,0.16322152928368702,0.16322152928368702,0.07388617549773734,0.07388617549773734,0.07388617549773734,0.07388617549773734,0.07388617549773734,0.07388617549773734,0.0,0.0,0.0,0.23710770478142434
